LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2021-03-30 20:04:34,1900-01-00 00:00:00,,7C:49:EB:38:E7:41,-56,,0.000000,0.000000,0.000,0.000,Client
2021-03-30 20:04:34,1900-01-00 00:00:00,,7C:49:EB:38:E7:41,-56,,0.000000,0.000000,0.000,0.000,Client
2021-03-30 20:04:34,1900-01-00 00:00:00,,7C:49:EB:38:E7:41,-56,,0.000000,0.000000,0.000,0.000,Client
2021-03-30 20:04:34,1900-01-00 00:00:00,,7C:49:EB:38:E7:41,-56,,0.000000,0.000000,0.000,0.000,Client
2021-03-30 20:04:34,1900-01-00 00:00:00,NSYSU9-1-3F-2.4G,98:DA:C4:F9:EE:67,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-03-30 20:04:34,1900-01-00 00:00:00,,7C:49:EB:38:E7:41,-56,,0.000000,0.000000,0.000,0.000,Client
2021-03-30 20:04:34,1900-01-00 00:00:00,,7C:49:EB:38:E7:41,-56,,0.000000,0.000000,0.000,0.000,Client
2021-03-30 20:04:34,1900-01-00 00:00:00,,7C:49:EB:38:E7:41,-58,,0.000000,0.000000,0.000,0.000,Client
2021-03-30 20:04:34,1900-01-00 00:00:00,NSYSU9-1-3F-2.4G,98:DA:C4:F9:EE:67,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
202
